rank,id,lon,lat,area,source,
1371,6233353,15.6798,56.2229,801.3,grdc,
1372,HMS00030,-82.89,8.52,800,hms,
1373,6172012,24.879167,59.466111,794,grdc,
1374,6140500,15.2744,50.6399,791.2,grdc,
1375,1160940,20.99194444,-34.25166667,790,grdc,
1376,6855412,28.302772,61.835145,788,grdc,
1377,6854650,22.75919965,60.57598707,785,grdc,
1378,6172016,27.039167,59.383889,784,grdc,
1379,6172240,26.374722,58.602222,766,grdc,
1380,6934571,11.68963,55.29993,756,grdc,
1381,6830200,28.03785714,69.50945381,744,grdc,
1382,6172271,27.726254,57.88534,743.8,grdc,
1383,6832918,23.98197826,67.13438639,732,grdc,
1384,6854630,22.30611591,60.46434362,730,grdc,
1385,HMS00023,35.0978,32.7217,695,hms,
1386,6854106,22.4629,61.3814,688,grdc,
1387,4236800,-77.32813263,44.54956818,678,grdc,
1388,6934350,8.8767,55.32261,676,grdc,
1389,6854820,25.428412,60.393073,665,grdc,
1390,6233101,12.1728,57.4949,662.9,grdc,
1391,1160815,30.01280383,-28.40485781,658,grdc,
1392,6830103,25.937959,68.445601,645,grdc,
1393,5867710,171.7873594,-42.35537138,642,grdc,
1394,4244875,-58.36264038,48.57582855,640,grdc,
1395,6172013,24.434722,59.308611,635,grdc,
1396,4208921,-118.10584,52.863888,630,grdc,
1397,6140600,15.9067,50.0367,625.4,grdc,
1398,6233136,20.2669,64.2106,625,grdc,
1399,6229100,11.5368,58.8771,624.1,grdc,
1400,4244720,-57.151112,50.607498,624,grdc,
1401,6608250,-2.492526418,53.16765932,622,grdc,
1402,6854310,22.15683,61.11177,616,grdc,
1403,6855409,31.029471,63.097496,596,grdc,
1404,5867200,172.6272018,-40.74597201,573,grdc,
1405,6232916,18.7841,68.3607,566.3,grdc,
1406,HMS00008,14.326,46.162,566,hms,
1407,6233200,12.4391,61.8203,565,grdc,
1408,6854722,23.2863,60.1792,560,grdc,
1409,5866200,169.7279,-44.475,557,grdc,
1410,6934170,9.49278,56.57313,556,grdc,
1411,6854107,24.039172,62.279941,546,grdc,
1412,6934700,10.42303,55.39989,535,grdc,
1413,5866115,172.9229564,-41.89550284,518,grdc,
1414,6934150,9.00766,56.40707,518,grdc,
1415,4244755,-66.02522278,47.89381027,510,grdc,
1416,6123210,0.204429,48.158733,510,grdc,
1417,5865650,175.2638,-39.5697,506,grdc,
1418,1196370,27.97320759,-24.21681628,499,grdc,
1419,4244995,-65.370003,43.838333,495,grdc,
1420,6233870,23.3236,66.1117,494.3,grdc,
1421,6854130,21.54734186,62.94339496,489,grdc,
1422,4231865,-67.73844147,46.43835831,484,grdc,
1423,6233326,12.7311,58.0075,482.5,grdc,
1424,6854730,23.22625761,60.44029337,481,grdc,
1425,6854140,21.52106394,62.31524032,480,grdc,
1426,6142170,16.0256,49.3196,478.8,grdc,
1427,HMS00003,16.034,46.4141,478,hms,
1428,6172028,23.866389,59.253333,474,grdc,
1429,6854350,26.01236172,60.70358308,460,grdc,
1430,HMS00010,14.8522,45.4639,460,hms,
1431,4215270,-116.95194,49.907501,453,grdc,
1432,6142190,16.8387,49.867,445.2,grdc,
1433,6854108,23.061456,61.897869,444,grdc,
1434,HMS00019,13.7983,46.1283,443,hms,
1435,5866600,172.9063557,-42.4573025,440,grdc,
1436,6854570,21.66800537,61.17223853,438,grdc,
1437,6233354,15.5213,56.2207,437.7,grdc,
1438,HMS00016,13.5866,46.2479,437,hms,
1439,6233356,15.0997,56.2259,432.1,grdc,
1440,6233450,14.2388,64.8361,427.8,grdc,
1441,5864701,175.0907,-41.1008,427,grdc,
1442,6854560,21.85857316,63.03214291,426,grdc,
1443,6142260,16.5807,49.532,423.7,grdc,
1444,4215750,-116.04305,50.886112,420,grdc,
1445,6854272,24.84233,62.749581,409,grdc,
1446,6172036,26.582778,59.373056,406,grdc,
1447,6172026,25.789167,59.4675,404,grdc,
1448,6854593,29.85232,64.396752,403,grdc,
1449,6232960,22.1698,68.3706,390.8,grdc,
1450,6934370,8.83515,55.41249,388,grdc,
1451,6233303,16.4365,58.4037,386.8,grdc,
1452,6233236,12.6738,57.0967,383.5,grdc,
1453,6140150,13.8855,49.1974,383.3,grdc,
1454,6140120,15.4773,49.8895,381.8,grdc,
1455,5867300,173.5649901,-41.30350668,375,grdc,
1456,5864350,176.3306391,-39.37992142,370,grdc,
1457,5867550,171.0180341,-42.95498721,367,grdc,
1458,6854300,24.716923,63.583602,363,grdc,
1459,6854713,23.752431,68.39612,363,grdc,
1460,4245820,-126.57417,50.436943,360,grdc,
1461,4245302,-123.7046432,48.87836075,355,grdc,
1462,4231875,-67.46511078,46.34088898,350,grdc,
1463,6142101,16.9114,50.041,349.7,grdc,
1464,6233128,18.5991,57.5586,349,grdc,
1465,6607950,1.030508073,51.25810205,345,grdc,
1466,6233351,16.139,56.6961,342.4,grdc,
1467,6233227,12.6109,62.5454,340.3,grdc,
1468,6854810,21.60284837,60.80571971,340,grdc,
1469,6832929,24.38655424,66.82673982,339,grdc,
1470,4215160,-117.7481,50.2775,337,grdc,
1471,6854360,27.6321,60.6199,328,grdc,
1472,6172057,24.318611,58.423333,326,grdc,
1473,HMS00015,13.4942,46.3149,325,hms,
1474,1160913,31.20944444,-27.93863889,324,grdc,
1475,6607710,-1.785267486,51.17152668,323.7,grdc,
1476,6605310,-2.513296188,54.94315097,321.9,grdc,
1477,4234550,-79.378609,45.669445,321,grdc,
1478,6830101,28.324885,68.85017,314,grdc,
1479,6172037,27.105428,59.023767,313,grdc,
1480,6233419,17.0712,59.7331,312.4,grdc,
1481,6142250,15.5026,49.3822,307.3,grdc,
1482,6172206,25.822117,58.394902,306.5,grdc,
1483,5865900,175.1995352,-40.82370475,306,grdc,
1484,5863030,174.0475393,-35.27634166,302,grdc,
1485,4234675,-80.64849854,44.57017136,298,grdc,
1486,6854714,25.427109,66.61794,296,grdc,
1487,6233600,17.7307,60.0194,293.8,grdc,
1488,6832753,20.8522,68.9384,293,grdc,
1489,6934530,11.3858,55.61297,291,grdc,
1490,6172039,25.476389,58.799167,279,grdc,
1491,6233325,12.3182,58.2045,278.9,grdc,
1492,6607850,0.51602401,51.2020707,277.1,grdc,
1493,HMS00009,15.2301,45.9885,271.2,hms,
1494,6172033,25.921111,58.003611,269,grdc,
1495,5865102,174.5102859,-36.38537048,268,grdc,
1496,6854580,23.44839079,63.86333969,267,grdc,
1497,6172058,26.848889,58.700556,266,grdc,
1498,6233614,12.8577,56.2773,261.4,grdc,
1499,6233304,16.601,58.0447,260.3,grdc,
1500,6233150,13.1244,56.7157,259.7,grdc,
1501,5864330,176.2217986,-39.4371179,259,grdc,
1502,6172230,27.088608,59.035303,252,grdc,
1503,6140101,16.1808,50.4832,248.5,grdc,
1504,6604390,-2.974975743,54.2681107,247,grdc,
1505,4243170,-75.54441833,44.84225082,246,grdc,
1506,6233612,13.1076,56.1438,241.3,grdc,
1507,6172055,26.741944,58.273333,241,grdc,
1508,6172270,26.434444,58.211389,239,grdc,
1509,4231590,-67.320278,45.943333,234,grdc,
1510,1160960,21.29416667,-34.0925,229,grdc,
1511,5865400,174.7330578,-38.62335781,226,grdc,
1512,6233465,12.3969,63.5227,224.1,grdc,
1513,1160417,22.05277778,-34.03166667,215,grdc,
1514,6172020,25.669444,58.891944,215,grdc,
1515,6233411,17.1182,59.2641,214.3,grdc,
1516,6934460,10.0324,56.90959,214,grdc,
1517,4245890,-123.66972,48.727501,209,grdc,
1518,6172024,24.534722,59.38,209,grdc,
1519,6604480,-2.755961814,54.28005476,209,grdc,
1520,4244872,-59.00978088,47.61333084,205,grdc,
1521,6608520,-2.933123297,52.27665705,203.3,grdc,
1522,6934620,9.4403,55.70221,199,grdc,
1523,1160419,22.13222222,-34.03944444,198,grdc,
1524,6233418,17.3933,59.7581,197.1,grdc,
1525,6854151,22.410262,60.872379,197,grdc,
1526,6233530,14.9033,65.8315,194.7,grdc,
1527,4244555,-61.28610992,45.72024918,193,grdc,
1528,6607800,0.231192932,51.42433574,191.4,grdc,
1529,5863210,176.5078215,-38.17637005,186.7,grdc,
1530,6140700,16.5404,50.0651,182.4,grdc,
1531,4234670,-80.930832,44.522499,181,grdc,
1532,6140140,15.3257,50.6547,179.1,grdc,
1533,6172044,25.221699,58.577203,177.8,grdc,
1534,4244725,-65.15538788,47.70560837,173,grdc,
1535,4234660,-79.64375305,44.70719147,168,grdc,
1536,6233402,16.782,59.6634,167.5,grdc,
1537,6233540,13.9515,58.3613,167.1,grdc,
1538,4244470,-65.06494141,46.44393921,166,grdc,
1539,5866100,171.8950569,-43.463827,164,grdc,
1540,6233366,14.8627,57.5789,157.2,grdc,
1541,6233460,13.0134,63.7355,155.8,grdc,
1542,6233180,12.7983,55.9954,155.5,grdc,
1543,HMS00024,35.6418,33.2163,153,hms,
1544,6934540,11.38461,55.47459,148,grdc,
1545,1160400,22.35027778,-34.00666667,145,grdc,
1546,6608510,-2.563492134,52.08135251,144,grdc,
1547,HMS00020,13.7757,46.1557,142.3,hms,
1548,6172030,27.393056,59.030833,140,grdc,
1549,1160430,23.02944444,-33.89111111,135,grdc,
1550,6172040,22.822222,58.364444,134,grdc,
1551,1160403,22.22194444,-34.02861111,131,grdc,
1552,6934500,12.20428,55.33432,130,grdc,
1553,6854109,23.927032,60.706281,128,grdc,
1554,6142270,16.1911,49.678,127.9,grdc,
1555,6142160,16.5587,49.5535,126.5,grdc,
1556,6855411,28.899157,63.151861,125,grdc,
1557,6172014,25.594444,59.508611,123,grdc,
1558,6233613,12.9748,56.0742,119.2,grdc,
1559,6934400,10.04068,56.13496,119,grdc,
1560,6233421,15.9919,59.52,110.3,grdc,
1561,4232020,-84.2816925,46.56285858,109,grdc,
1562,6832909,21.07643268,68.88047058,108,grdc,
1563,6934050,8.48206,56.89403,108,grdc,
1564,6934310,9.91465,57.16017,104,grdc,
1565,6233120,13.5937,55.4497,102,grdc,
1566,4207649,-124.1453094,51.67385864,98.8,grdc,
1567,6172031,22.7125,58.810278,98,grdc,
1568,6140100,16.1898,50.53,94.6,grdc,
1569,4244871,-56.22214127,49.8935318,93.2,grdc,
1570,6608235,-2.488104191,53.09300543,92.7,grdc,
1571,5864700,175.1915831,-41.05086048,88.8,grdc,
1572,1196415,27.47603,-25.80925,88,grdc,
1573,4245445,-125.069252,49.69282913,87.9,grdc,
1574,6172010,24.968889,59.380833,84,grdc,
1575,1160351,22.61444444,-33.94527778,79,grdc,
1576,4215845,-116.4524918,49.15911865,78.3,grdc,
1577,1160425,22.70777778,-33.9125,72,grdc,
1578,6934720,10.05078,55.38349,71,grdc,
1579,4234500,-79.395279,46.262222,70.4,grdc,
1580,6233222,12.1278,62.6386,64.6,grdc,
1581,5866120,173.9368,-41.5973,64.1,grdc,
1582,6229110,11.3656,58.9101,60.4,grdc,
1583,4215708,-116.5339127,49.20262909,57,grdc,
1584,1160455,23.63861111,-33.95555556,56,grdc,
1585,6607855,0.172574596,51.10822825,53.7,grdc,
1586,6233367,13.238,55.5067,52.2,grdc,
1587,4234690,-81.33635712,45.03696823,50.5,grdc,
1588,HMS00018,13.4778,46.3097,50.2,hms,
1589,6233300,14.3149,58.713,45,grdc,
1590,6140130,15.5171,50.638,44,grdc,
1591,6933900,14.71282,55.15281,43,grdc,
1592,6233755,21.2233,65.8508,42.6,grdc,
1593,6233785,21.6965,66.4148,41.3,grdc,
1594,4245446,-125.0857162,49.7365799,41.1,grdc,
1595,6233406,16.1592,59.5945,36.5,grdc,
1596,1160405,22.4225,-33.95111111,34,grdc,
1597,1160385,22.97388889,-33.54527778,33,grdc,
1598,6232970,20.5404,67.8214,30.4,grdc,
1599,5865800,173.9134803,-39.49269464,29.5,grdc,
1600,5865601,175.5919,-39.0461,28.2,grdc,
1601,5864210,177.5616863,-38.41499807,26.4,grdc,
1602,1160957,20.53583333,-34.02027778,25,grdc,
1603,6172056,25.644444,58.938889,25,grdc,
1604,1160427,22.83777778,-33.88083333,23,grdc,
1605,6229140,11.9347,58.2444,22.9,grdc,
1606,5865670,175.3245742,-39.3714892,20.8,grdc,
1607,6233555,16.0893,62.7255,15,grdc,
1608,5865810,174.2612,-39.2825,11.3,grdc,
1609,4232400,-87.37677765,48.97811127,10.8,grdc,
1610,1160955,20.71305556,-33.91055556,10,grdc,
1611,4215330,-117.2597,49.5014,9,grdc,
1612,6229120,11.3573,58.6259,8.4,grdc,
1613,6172038,22.7,58.51666667,7.6,grdc,
1614,6172034,25.676667,58.888889,7.3,grdc,
1615,6233415,17.5825,59.7962,6.1,grdc,
1616,6233240,14.6205,56.1203,4.7,grdc,
1617,1160410,22.13083333,-33.93527778,4,grdc,
1618,6233175,18.3261,59.2027,4,grdc,
1619,4231890,-67.02139282,46.27716827,3.8,grdc,
1620,6233235,14.136,55.9454,1.8,grdc,
1621,6233417,15.2314,59.9038,1.8,grdc,
1622,3368100,-57.640602,-25.275981,NA,grdc,
1623,3368110,-57.454594,-23.407463,NA,grdc,
1624,6832755,24.0211,66.0307,NA,grdc,
1625,6832917,23.91239999,66.78523748,NA,grdc,
1626,HMS00021,3.805389,51.004361,NA,hms,
1627,HMS00022,-21.00687,63.939361,NA,hms,
1628,HMS00031,-82.32,8.68,NA,hms,
1629,HMS00032,-82.82,9.14,NA,hms,
1630,HMS00034,-80.46,-3.57,NA,hms,
1631,HMS00035,-80.46,-3.77,NA,hms,
1632,HMS00036,-80.4,-3.98,NA,hms,
1633,HMS00037,-80.15,-4.3,NA,hms,
1634,HMS00038,-79.96,-4.39,NA,hms,
1635,HMS00039,-80.34,-4.94,NA,hms,
1636,HMS00040,-80.17,-5.11,NA,hms,
1637,HMS00041,-79.47,-6.33,NA,hms,
1638,HMS00042,-78.91,-6.58,NA,hms,
1639,HMS00043,-79,-6.65,NA,hms,
1640,HMS00044,-79.07,-6.66,NA,hms,
1641,HMS00045,-79.34,-6.84,NA,hms,
1642,HMS00046,-79.1,-7.25,NA,hms,
1643,HMS00047,-78.81,-7.55,NA,hms,
1644,HMS00048,-78.71,-7.57,NA,hms,
1645,HMS00049,-78.96,-7.66,NA,hms,
1646,HMS00050,-78.38,-7.8,NA,hms,
1647,HMS00051,-78.26,-8.66,NA,hms,
1648,HMS00052,-77.2,-11.13,NA,hms,
1649,HMS00053,-77.03,-11.37,NA,hms,
1650,HMS00054,-76.62,-11.45,NA,hms,
1651,HMS00055,-76.86,-11.7,NA,hms,
1652,HMS00056,-76.3,-11.76,NA,hms,
1653,HMS00057,-76.69,-11.93,NA,hms,
1654,HMS00058,-76.73,-11.98,NA,hms,
1655,HMS00059,-76.5,-12.52,NA,hms,
1656,HMS00060,-76.19,-13.03,NA,hms,
1657,HMS00061,-75.98,-13.44,NA,hms,
1658,HMS00062,-75.68,-13.92,NA,hms,
1659,HMS00063,-73.11,-16.43,NA,hms,
1660,HMS00064,-72.48,-16.01,NA,hms,
1661,HMS00065,-71.64,-16.99,NA,hms,
1662,HMS00066,-69.79,-15.22,NA,hms,
1663,HMS00067,-69.87,-15.26,NA,hms,
1664,HMS00068,-70.22,-15.47,NA,hms,
1665,HMS00069,-69.79,-15.68,NA,hms,
1666,HMS00070,-69.65,-16.09,NA,hms,
1667,HMS00071,-69.58,-16.14,NA,hms,
1668,HMS00072,-69.94,-17.2,NA,hms,
1669,HMS00073,-78.74,-6.56,NA,hms,
1670,HMS00074,-78.52,-6.69,NA,hms,
1671,HMS00075,-78.03,-6.84,NA,hms,
1672,HMS00076,-76.33,-6.92,NA,hms,
1673,HMS00077,-76.48,-7.25,NA,hms,
1674,HMS00078,-78.29,-7.24,NA,hms,
1675,HMS00079,-78.11,-7.46,NA,hms,
1676,HMS00080,-76.65,-7.48,NA,hms,
1677,HMS00081,-74.52,-8.36,NA,hms,
1678,HMS00082,-76.51,-8.43,NA,hms,
1679,HMS00083,-76,-9.3,NA,hms,
1680,HMS00084,-74.97,-9.38,NA,hms,
1681,HMS00085,-76.31,-9.85,NA,hms,
1682,HMS00086,-76.31,-9.92,NA,hms,
1683,HMS00087,-73.87,-10.61,NA,hms,
1684,HMS00088,-75.33,-11.21,NA,hms,
1685,HMS00089,-75.93,-11.52,NA,hms,
1686,HMS00090,-69.21,-12.58,NA,hms,
1687,HMS00091,-72.52,-13.19,NA,hms,
1688,HMS00092,-72.34,-13.22,NA,hms,
1689,HMS00093,-73.83,-13.43,NA,hms,
1690,HMS00094,-71.6,-13.32,NA,hms,
1691,HMS00095,-71.85,-13.42,NA,hms,
1692,HMS00096,-72.58,-13.56,NA,hms,
1693,HMS00097,-73.17,-13.99,NA,hms,
1694,HMS00098,-71.23,-14.17,NA,hms,
1695,HMS00116,80.07944,6.90944,NA,hms,
1696,HMS00117,80.39417,6.67833,NA,hms,
1697,HMS00118,80.05722,6.60167,NA,hms,
1698,HMS00119,81.08611,7.91472,NA,hms,
